Name,Google Play Price,App Store Price
"Guitar Suite - Metronome, Tuner, and Chords Library for Guitar, Bass, Ukulele",,2.99
I Am T-Pain 2.0,,2.99
KORG Gadget,,39.99
KORG Module,,39.99
KORG iDS-10,,19.99
KORG iM1,,29.99
KORG iWAVESTATION,,29.99
KQ MiniSynth,,5.99
"Karaoke - Sing Karaoke, Unlimited Songs!",,0.0
Lily - Playful Music Creation,,1.99
LiveMixtapes,,0.0
LiveTunes - Live Concert Music Player,,0.99
Loopy HD,,3.99
MP3 Music Player & Streamer for Clouds,,0.0
Magellan,,2.99
Magic Piano by Smule,,0.0
Medly - Music Maker,,0.0
Mersenne Melodic Percussion Synthesizer,,5.99
Mini Synthesizer,,4.99
Mini Synthesizer for iPhone,,2.99
Model 15,,29.99
MuseScore Songbook - Sheet Music,,1.99
Musi - Unlimited Music For YouTube,,0.0
Music Freedom - Unlimited Free MP3 Music Streaming,,0.0
Music Memos,,0.0
Music and Chill,,0.0
Musical Video Maker - Create Music clips lip sync,,0.0
Musicloud - MP3 and FLAC Music Player for Cloud Platforms.,,0.0
Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,,2.99
My Mixtapez Music,,0.0
NOISE,,0.0
NRJ Radio,,0.0
Napster - Top Music & Radio,,0.0
Nicki Minaj: The Empire,,0.0
Noizio,,1.99
Notion,,14.99
OnSong,,24.99
Pandora - Music & Radio,,0.0
Patterning : Drum Machine,,9.99
PetitLyrics,,0.0
Piano - Play Keyboard Music Games with Magic Tiles,,0.0
Pimp Your Sound,,1.99
PlayGround • Music At Your Fingertips,,0.0
Precision Ukulele Tuner - with Chords & Metronome,,1.99
PrestoBand Guitar and Piano,,6.99
Pyware 3D Viewer,,2.99
QQ音乐-来这里“发现・音乐”,,0.0
QQ音乐HD,,0.0
Real Metronome Pro,,1.99
Remixlive - Remix loops with pads,,0.0
"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",,0.99
Ringtones for iPhone & Ringtone Maker,,0.0
Ringtones for iPhone Unlimited.,,2.99
Ringtones for iPhone with Ringtone Maker,,0.0
SOUND Canvas,,19.99
Serato Remote Mini,,4.99
"Shazam - Discover music, artists, videos & lyrics",,0.0
Shazam Encore,,2.99
Simple Radio - Live AM & FM Radio Stations,,0.0
Sing Karaoke Songs Unlimited with StarMaker,,0.0
Smart Music: Streaming Videos and Radio,,0.0
Smule Sing!,,0.0
SongFlip - Free Music Streamer,,0.0
Sonos Controller,,0.0
SoundBow,,1.99
SoundCloud - Music & Audio,,0.0
SoundHound Song Search & Music Player,,0.0
Sounds app - Music And Friends,,0.0
Spinrilla - Mixtapes For Free,,0.0
Spotify Music,,0.0
TIDAL,,0.0
Tabs & Chords by Ultimate Guitar - learn and play,,2.99
Tempo - Metronome with Setlists,,2.99
Tenuto,,3.99
The Singing Machine Mobile Karaoke App,,0.0
"Theremin Synth - Loop, Record & Download",,2.99
TonalEnergy Chromatic Tuner and Metronome,,3.99
Touch Notation,,11.99
TouchOSC,,4.99
Trebel Music - Unlimited Music Downloader,,0.0
TuneIn Radio - MLB NBA Audiobooks Podcasts Music,,0.0
TuneIn Radio Pro - MLB Audiobooks Podcasts Music,,9.99
TunesFlow - Music Player with Equalizer,,3.99
UBiO,,4.99
UE BOOM,,0.0
VOX: FLAC Music Player with MP3 & Equalizer,,3.99
WeDJ for iPad,,4.99
YouTube Music,,0.0
djay 2,,4.99
djay 2 for iPhone,,1.99
djay Pro,,19.99
djay Pro for iPhone,,4.99
edjing Mix:DJ turntable to remix and scratch music,,0.0
edjing Pro DJ Music Mixer: turntable to remix MP3,,8.99
forScore,,9.99
iHeartRadio – Free Music & Radio Stations,,0.0
iMaschine 2,,9.99
iReal Pro - Music Book & Play Along,,12.99
radio.de - Der Radioplayer,,0.0
