Name,Google Play Price,App Store Price
Be Like Bill - Maker,0.0,
Be Like Bro - Compilation,0.0,
Be My Princess,0.0,
Be My Princess 2,0.0,
Be like Bill Generator,0.0,
Best CG Backgrounds,0.0,
Best CG Photography,0.0,
Best CG views,0.0,
Best DP And Video Status 2018 For Whatsapp,0.0,
Best DP and Status (Daily Updates Photos),0.0,
Best DP and Status - All Type DP & Status,0.0,
Bg Radios - Bulgarian radio stations online,0.0,
Bg TV Online,0.0,
Bitmoji – Your Personal Emoji,0.0,
BkEmu - BK-0010/11M emulator,0.0,
Blagues et Histoires Drôles,0.0,
Blood Pressure Info,0.0,
Body Scanner xray Real Camera Prank Entertaintment,0.0,
Bonjour 2017 Abidjan CI ❤❤❤❤❤,0.0,
Bono’s Pit Bar-B-Q,0.0,
Boomerang,0.0,
Br video editing,0.0,
Brainf*ck Interpreter,0.0,
Break the Egg,0.0,
Burger King Foot Lettuce,0.0,
Butterfly Pixel Art - coloring by number,0.0,
C-SPAN Radio,0.0,
CA Lottery Official App,0.0,
CB Register,0.0,
CBS - Full Episodes & Live TV,0.0,
CD CHOICE TUBE,0.0,
CG Backgrounds,0.0,
CG FM,0.0,
CG JOKES - Copy & Share,0.0,
CG Wallpapers,0.0,
CI Crew,0.0,
CINEMA.BH,0.0,
CJ SO COOL,0.0,
CK FFXIV Companion,0.0,
CN Resident,0.0,
CN Sayin' - Cartoon Network,0.0,
CN Summer Challenge,0.0,
CN TV Canal 3 - Cable Netword,0.0,
CP Calculator,0.0,
CP Calculator - Poke Go Calc,0.0,
CP Creepypasta,0.0,
CR & CoC Private Server - Clash Barbarians PRO,0.0,
"CR Fans: Mazos, Clanes y Grupos",0.0,
CS Guns Shoot,0.0,
CT Lottery,0.0,
CT-Stream Player,0.0,
CW Seed,0.0,
CX-17WIFI,0.0,
CX-40,0.0,
CX-OF,0.0,
CX-WiFi720P,0.0,
CXmodel-ufo,0.0,
Calculate My IQ,0.0,
Channel U,0.0,
Chat With Artificial Intelligence,0.0,
ChatBolo - AI Chatbot Online,0.0,
ChatBot AI Talking Girl,0.0,
Chatime AB Rewards,0.0,
Cheat Codes for GTA V,0.0,
Cheats for GTA V,0.0,
Check Lottery Tickets - Florida,0.0,
Chest Calculator for CR,0.0,
Chest Opener for CR - The Circle Game,0.0,
Choose SuperHero Quize Marvel | DC,0.0,
Cinemark Theatres,0.0,
Cinematic Cinematic,0.0,
Clash Soundboard For CR & COC,0.0,
Codes for GTA San Andreas,0.0,
Color by Disney,0.0,
Color by Number - Draw Sandbox Pixel Art,0.0,
Color by Number: Pixel Art,0.0,
ColorFul - Adult Coloring Book,0.0,
Colorfy: Coloring Book for Adults - Free,0.0,
Coloring Book for Me & Mandala,0.0,
Comedy Central,0.0,
Companion for Fortnite & Fortnite Battle Royale,0.0,
Complete Spanish Movies,0.0,
Comunidad BH,0.0,
Cooking Channel,0.0,
Cp Calculator for Evolution:GO,0.0,
Crackle - Free TV & Movies,0.0,
CritDice - Dice Roller,0.0,
Crunchyroll - Everything Anime,0.0,
Cute Images for Whatsapp,0.0,
DC All Access,0.0,
DC N COMPANY ENTERTAINMENT RADIO!,0.0,
DH Karaoke,0.0,
DH UFO,0.0,
DH-UFO,0.0,
DIRECTV,0.0,
DIRECTV Remote App,0.0,
DIRECTV for Tablets,0.0,
DJ Electro Mix Pad,0.0,
DJ Music Pad,0.0,
DK Online,0.0,
DL Hughley,0.0,
DO YOU KNOW THE WAY Soundboard,0.0,
DP & Status,0.0,
DP Battle,0.0,
DP and Status,0.0,
DQSalmaan - A fan made App,0.0,
DR CONTROL,0.0,
DStv Now,0.0,
DT-CAM,0.0,
DT-VR,0.0,
DV Lottery Simulator,0.0,
DV-2019 PHOTO TOOL,0.0,
DV-2019 Results,0.0,
DV-2019 UK/British,0.0,
DV-LOTTERY 2019 REGISTRATION,0.0,
DZ Blagues,0.0,
Deck Builder & Analyzer for CR,0.0,
Deck Shop for Clash Royale,0.0,
Denis Brogniart - AH !,0.0,
Denis Brogniart - AH 2 !,0.0,
Detect-O-Gromit (D.O.G 2),2.49,
Digital FM Brasília DF,0.0,
Digital TV,0.0,
Dio Fa Cose,0.0,
Discovery K!ds Play!,0.0,
Discovery K!ds Play! Español,0.0,
Disney Princess Palace Pets,0.0,
DisneyNOW – TV Shows & Games,0.0,
Download Video Free,0.0,
Dr.Dice - Sic bo analyzer,46.99,
Dragon BZ Super Wallpapers,0.0,
DramaFever: Stream Asian Drama Shows & Movies,0.0,
E!,0.0,
E-cigarette for free,0.0,
EB Demo for Android,0.0,
EC Fairgrounds,0.0,
EF First,0.0,
EG Player,0.0,
EK Carevec,0.0,
EP Music,0.0,
EP Radio,0.0,
EP Spotter,0.0,
ES Remote,0.0,
EU in the World,0.0,
EXO-L,0.0,
Easy V-Bux free,0.0,
Eh Volevi!,0.0,
Ek Bander Ne Kholi Dukan,0.0,
Ek Biladi Jadi Video Song,0.0,
Ek Do Teen Song Videos - Baaghi 2 Video Songs,0.0,
Ek Kahani Aisi Bhi Season 2 - The Horror Story,0.0,
Ek Kahani Aisi Bhi Season 3 - The Horror Story,0.0,
Ek Kauwa Pyasa Tha,0.0,
Ek Onkar,0.0,
Ek Qissa He Quran Se (Qurani Waqiyat),0.0,
El Falı,0.0,
Elkhart County 4-H Fair,0.0,
Esto Es Guerra TVN,0.0,
Eventbrite - Discover popular events & nearby fun,0.0,
Evolution CP,0.0,
Evolution CP & IV Calculator for pokemon,0.0,
F-O-Meter,0.0,
F.A Sumon songs,0.0,
FANDOM for: DC,0.0,
FANDOM for: GTA,0.0,
FANDOM: Arrow and The Flash,0.0,
FD Mobile,0.0,
FD VR - Virtual 3D Web Browser,0.0,
FD VR - Virtual Photo Gallery,0.0,
FD VR - Virtual Reality Camera,0.0,
FD VR Cardboard Featured 360 Videos,0.0,
FD VR Music Videos - MTV Pop and Rap in 360,0.0,
FD VR Player - for 360 Youtube,0.0,
FD VR Player - for Youtube 3D,0.0,
FD VR Theater - for Youtube VR,0.0,
FD VR Video Player - (Stored),0.0,
FE EN ACCIÓN RADIO,0.0,
FE Mix - Jokes - Status - Wallpaper,0.0,
FG Radio - Radios de France,0.0,
FG. Chic - House Lounge Musique - Radios de France,0.0,
FK Željezničar Izzy,0.0,
FL Lottery Results,0.0,
FML F*ck my life + widget,0.0,
FOX,0.0,
FOX NOW - On Demand & Live TV,0.0,
FP BW LCD View,0.0,
FP VoiceBot,0.99,
FP Разбитый дисплей,0.0,
FR: My Famous Lover,0.0,
FR: My Secret Pets! ,0.0,
"FXNOW: Movies, Shows & Live TV",0.0,
FaceQ,0.0,
Faceoff DP Battle App,0.0,
Fake Call From Wengie Prank,0.0,
Fandango Movies - Times + Tickets,0.0,
Fandom: Five Nights at Freddys,0.0,
FeaturePoints: Free Gift Cards,0.0,
Figment AR,0.0,
Filmi Gaane,0.0,
Five nights at Minecraft,0.0,
Flim Af Somali Hindi Fanproj,0.0,
Food Network,0.0,
Free CW TN Videos 2018,0.0,
"Freeform – Stream Full Episodes, Movies, & Live TV",0.0,
Funny Jokes,0.0,
Funny Pics,0.0,
Funny Quotes Free,0.0,
FunnyPixels - Color by number Sandbox,0.0,
GO CP Evolution Calculator,0.0,
Get Free V-bucks_fortnite Hints,0.0,
Ghost Detector,0.0,
Girly Lock Screen Wallpaper with Quotes,0.0,
Glitter Color By Number - Glitter Number Coloring,0.0,
Gogo Vision (Biz Av),0.0,
Gokarting.dk,0.0,
Goody.ba,0.0,
Google Play Games,0.0,
Grand Theft Auto V: The Manual,0.0,
Grenade Practice for CS:GO,0.0,
Guide for CS:GO,0.0,
Gun AK 47,0.0,
Gun Disassembly 2,0.0,
Gun Mod: Guns in Minecraft PE,0.0,
Guns - Shot Sounds,0.0,
H TV,0.0,
HBO GO: Stream with TV Package,0.0,
HBO NOW: Stream TV & Movies,0.0,
HISTORY: Watch TV Show Full Episodes & Specials,0.0,
Hallmark Channel Everywhere,0.0,
Halloween Sandbox Number Coloring- Color By Number,0.0,
Hamilton — The Official App,0.0,
Harkins Theatres,0.0,
Harris J Lyrics,0.0,
Helper for Clash Royale (All-in-1),0.0,
Hot Bhojpuri Video Song 2018 - Free Movies,0.0,
Hot Bhojpuri Video songs,0.0,
Hotstar,0.0,
How Old am I?,0.0,
How it works: AK-74N,0.0,
"Hulu: Stream TV, Movies & more",0.0,
I AM RICH,0.0,
IF YOU TO EU PEGO,1.26,
IMDb Movies & TV,0.0,
Igitabo cy'Indirimbo,0.0,
Il Coccodrillo Come Fa,0.0,
"Imgur: Find funny GIFs, memes & watch viral videos",0.0,
Instant Ba-dum-tss,0.0,
Instant Buttons: The Best Soundboard,0.0,
Investigation Discovery GO,0.0,
J-Novel Club,0.0,
J-UFO,0.0,
J. Cole Albums (2007-2017),0.0,
J.ME Fly,0.0,
JONACK (D Story Teller),0.0,
Jagobd - Bangla TV(Official),0.0,
Jarvis artificial intelligent,0.0,
"Just a Line - Draw Anywhere, with AR",0.0,
K-pop Music,0.0,
K.MOJI,1.99,
KISW 99.9 FM SEATTLE,0.0,
Kidjo TV Kids Have Fun & Learn,0.0,
Kiss Me! Lip Kissing Test,0.0,
LEGO® TV,0.0,
LOL Pics (Funny Pictures),0.0,
La Poupée du Voyant,0.0,
Latest DP and Status Pro 2018,0.0,
Laugh Out Loud by Kevin Hart,0.0,
Learn To Draw Glow Flower,0.0,
Lie Detector Test Prank,0.0,
Lifetime - Watch Full Episodes & Original Movies,0.0,
Live Radio BD,0.0,
Loteria BR,0.0,
Lottery Driver- Florida Result,0.0,
Lottery Results: Florida,0.0,
Louis CK,0.0,
Low Poly – Puzzle art game,0.0,
Lyrics of Ek Paheli Leela,0.0,
MEGOGO - Cinema and TV,0.0,
MJX H,0.0,
MLP Colouring Adventures,0.0,
MTV,0.0,
Mad Libs,0.0,
MadLipz,0.0,
MagiMobile – Mighty Magiswords,0.0,
Maher EL Mouaikly - Offline,0.0,
Mahila Vashikaran(Ek rat me)-Hindi,0.0,
"Marathi DP - status and message,jokes,Video app",0.0,
Marcus Theatres,0.0,
Mediabox CY,0.0,
Mehmet Emin Ay İlahileri,0.0,
Meme Creator,0.0,
Meme Generator,2.99,
Meme Generator Free,0.0,
Michael's AG Sound Board,0.99,
Mobile TV,0.0,
Mod GTA V for MCPE,0.0,
Monica Toy TV,0.0,
Monster Park AR - Jurassic Dinosaurs in Real World,0.0,
Motorola Spotlight Player™,0.0,
Movie DB,0.0,
"Movies by Flixster, with Rotten Tomatoes",0.0,
My Nexus for CS:S & CS:GO,0.0,
My Talking Pet,4.99,
My baby firework (Remove ad),0.99,
Netflix,0.0,
Nick,0.0,
Nick Jr. - Shows & Games,0.0,
Ninja FN Button,0.0,
"No. Color - Color by Number, Number Coloring",0.0,
No.Diamond – Colors by Number,0.0,
No.Draw - Colors by Number 2018,0.0,
Noot-Noot-er!,0.0,
OST),0.0,
Ohio State Fair 4-H,0.0,
P Icon Pack,0.99,
PJ Masks: HQ,0.0,
PK and DK Audio App,0.0,
PLAYzone.cz,0.0,
PS4 Second Screen,0.0,
Paint Space AR,0.0,
Palace Pets in Whisker Haven,0.0,
Paw Patrol by ShuffleCards,0.0,
"Peers.TV: broadcast TV channels First, Match TV, TNT ...",0.0,
PeopleTV - Watch Celebrity News,0.0,
Photo Warp,0.0,
Pin-fo,0.0,
Pink Guy - Ey B0ss,0.0,
PixBox Coloring - Color by number Sandbox,0.0,
PixPanda - Color by Number Pixel Art Coloring Book,0.0,
PixelDot - Color by Number Sandbox Pixel Art,0.0,
Pixelmania - Color by number & create pixel art,0.0,
PlayKids - Educational cartoons and games for kids,0.0,
PlayStation App,0.0,
Pluto TV - It’s Free TV,0.0,
PokeType - Dex,0.0,
Pokémon TV,0.0,
"Poly Art: Paint by Sticker, Color by Number Puzzle",0.0,
Poop FR,0.0,
Profile Pictures - Best DP Status,0.0,
Proverbes du monde,0.0,
Q Avatar Pro,1.49,
Q downloader : download your social media videos,0.0,
Qu'est ce qui est jaune et qui attend ?,0.0,
Quiz for Clash Royale™,0.0,
R. Lee Ermey's Official Sound,0.0,
REV Robotic Enhance Vehicles,0.0,
RIV-BM FPV,0.0,
Rabbithole,0.0,
Radio BN,0.0,
Radio Belo Horizonte,0.0,
Radio FG Paris Underground,0.0,
Radio Javan,0.0,
Radio K - KUOM,0.0,
Railroad Radio Vancouver BC,0.0,
Random Love (BF),0.0,
Raytheon F-16 EW 360 VR,0.0,
Real AI,0.0,
"Red Bull TV: Live Sports, Music & Entertainment",0.0,
Redbox,0.0,
Regal Cinemas,0.0,
Replika,0.0,
Resources For Virtual DJ,0.0,
Results for CT Lottery,0.0,
Results for DC Lottery,0.0,
Results for FL Lottery (Florida),0.0,
Ringtones Of Ek Onkar,0.0,
Robin - DC Movie Collection,0.0,
Romance et Mystères au Lycée,0.0,
Royale Tournaments,0.0,
Rádio DF FM,0.0,
SAY-U,0.0,
SCI-FI UI,1.99,
SHOWTIME,0.0,
SMS Au revoir,0.0,
STARZ,0.0,
SYFY,0.0,
Sandbox - Color by Number Coloring Pages,0.0,
Sandbox Art-Sandbox Color by Number Coloring Pages,0.0,
Sandbox Number Coloring Book Art - Color By Number,0.0,
Santa Fe Indian Market,0.0,
Sanu Ek Pal Chain Song Videos - RAID Movie Songs,0.0,
Scanner Radio - Fire and Police Scanner,0.0,
Scanning body and undressing people,0.0,
Scanning under clothes (prank),0.0,
Scary Video Maker,0.0,
Sci Fi Sounds,0.0,
Scratch-Off Guide for FL Lotto,0.0,
SeriesGuide – Show & Movie Manager,0.0,
Servidor Privado de CR y CoC - Light Royale,0.0,
Shabad Gurubani Punjabi mp3 free - Ek Onkar Satnam,0.0,
She Will Be Loved Lyrics,0.0,
Showtime Anytime,0.0,
SketchBook - draw and paint,0.0,
Sketchfab,0.0,
Skill Tree - BL Pre Sequel,0.0,
Skylink Live TV CZ,0.0,
Smart-AC Universal Remote Free,0.0,
Smokes Guide for CS:GO,0.0,
Smokes for CS:GO,0.0,
Solar System AR ( ARCore ),0.0,
Spectrum TV,0.0,
Spider grinder in screen funny,0.0,
StarTimes - Live International Champions Cup,0.0,
Stats CR Clan for Clash Royale,0.0,
Sticker Market: Emoji keyboard,0.0,
Super AR,0.0,
TV Guide BR Gold,1.49,
TV Local El Salvador,0.0,
TV+,0.0,
TV.AE,0.0,
Talking Angela,0.0,
Talking Ben the Dog,0.0,
Talking Boyfriend,0.0,
Talking Ginger,0.0,
Talking Ginger 2,0.0,
Talking Tom & Ben News,0.0,
Talking Tom Cat 2,0.0,
Tattoo Color By Number Draw Book Page Pixel Art,0.0,
TeamWard – live help for LoL,0.0,
Telemundo Now,0.0,
The Ah Yeah! Button,0.0,
The CW,0.0,
The CW TN app 2018,0.0,
The CW TV app,0.0,
The DL Hughley Show,0.0,
The NBC App - Watch Live TV and Full Episodes,0.0,
The Noise-O-Meter,0.0,
"The Voice, sing and connect",0.0,
The green alien dance,0.0,
Thuglife Video Maker,0.0,
Toilet Ek Prem Katha Songs Lyrics in Hindi,0.0,
Tom Loves Angela,0.0,
Tom's Love Letters,0.0,
Tomo A.i. Pet Chat Bot,0.0,
Top BR Chaya Songs,0.0,
Trailer Addict Movie Trailers,0.0,
Tribeca Shortlist - Handpicked Movies,0.0,
Tubi TV - Free Movies & TV,0.0,
Tv Br News,0.0,
Twitch: Livestream Multiplayer Games & Esports,0.0,
U-Disco,0.0,
Universal AC Remote Control Simulator,0.0,
Universal Kids,0.0,
Univision NOW - Live TV and On Demand,0.0,
V LIVE - Star Live App,0.0,
VH1,0.0,
"VRV: Anime, game videos & more",0.0,
Valentines love color by number-Pixel art coloring,0.0,
Vigo Lite,0.0,
Viki: Asian TV Dramas & Movies,0.0,
Vimeo,0.0,
Virtual Assistant DataBot: Artificial Intelligence,0.0,
Virtual Boyfriend Chat,0.0,
Virtual Cigarette Smoking (prank),0.0,
Virtual lover,0.0,
Voice Changer,0.0,
Voice changer with effects,0.0,
Voyance du pyromancien,0.0,
Vudu Movies & TV,0.0,
WPBS-DT,0.0,
WRLP CB Repeater,0.0,
WWE,0.0,
What was I in my Past Life,0.0,
Who Viewed My FB Profile,0.0,
Who viewed my fb profile pro★★,0.0,
Wi u Emulator,0.0,
WiFi FPV,0.0,
Wolfify - Be a Werewolf,0.0,
X-Wing Squadron Builder,0.0,
XCOM: TBG,0.0,
Xbox,0.0,
Xray Scanner Prank,0.0,
YEBIS OpenGL ES 3.0 Tech Demo,0.0,
Yaoi Novels - Shounen ai Book&fiction,0.0,
Yazdani Cd Center EllahAbad Official App,0.0,
Yidio: TV Show & Movie Guide,0.0,
YouTube Gaming,0.0,
YouTube Kids,0.0,
YouTube TV - Watch & Record Live TV,0.0,
Ziggo GO,0.0,
[adult swim],0.0,
cx-32wifi,0.0,
cx-33wifi,0.0,
du View,0.0,
iFunny :),0.0,
ivi - movies and TV shows in HD,0.0,
music (CG),0.0,
tv-ec,0.0,
v-view,0.0,
virtual lover 3D,0.0,
বাংলা টিভি প্রো BD Bangla TV,0.0,
বাংলাflix,0.0,
【Miku AR Camera】Mikuture,0.0,
🔥 Football Wallpapers 4K | Full HD Backgrounds 😍,0.0,
25 Days of Christmas: Holiday Advent Calendar 2016,,0.0
3D stereogram : Human,,0.99
"6play, TV en direct et en replay",,0.0
80s Arcade Nes Games : Best Retro Collection,,1.99
A Call From Santa! Voicemail & Text Messages,,0.0
ABC – Watch Live TV & Stream Full Episodes,,0.0
AGT: America's Got Talent Official App on NBC,,0.0
AI • Scry: a remote viewing application powered by an alien psyche.,,0.99
AMC,,0.0
ANY GIVEN EMOJI,,1.99
AR Missile - Automatic Target Tracking,,0.99
AVPlayer,,2.99
AVPlayerHD,,2.99
Abby Lee Dance Secrets,,4.99
AbemaTV-インターネットテレビ局,,0.0
Action Movie FX,,0.0
Addon Creator Studio for Minecraft PE,,1.99
AgingBooth,,0.0
Akinator the Genie,,1.99
Akinator the Genie FREE,,0.0
AlloCiné : Cinéma et Séries,,0.0
Amaziograph,,0.99
Amazon Prime Video,,0.0
Animately - Live Wallpapers,,1.99
Animation Creator HD,,3.99
Anime Girl Pose 3D,,1.99
Anki OVERDRIVE,,0.0
Apple TV Remote,,0.0
Are you a psychopath? 怖い心理テスト,,0.0
ArtRage,,4.99
Atom – Movie Tickets and Showtimes,,0.0
Attenborough Story of Life,,0.0
Auto Palmistry,,0.0
Auto Palmistry Premium,,2.99
Azerrz Sounds,,0.99
Azuki Wave,,1.99
BB-8™ App Enabled Droid Powered by Sphero,,0.0
BBC Colouring: Doctor Who,,1.99
BET NOW - Watch Shows,,0.0
BRICEMOJI Brice de Nice,,0.99
Baidu Videos,,0.0
Balvinmoji,,0.99
Barbie Dreamtopia - Magical Hair,,0.0
BeetMoji,,1.99
Benzomoji,,0.99
"Big Button Box - funny sounds, sound effects buttons, pro fx soundboard, fun games board, scary music, annoying fart noises, jokes, super cool dj effect, cat, dog & animal fx",,0.99
Black Box - Black Movie List,,0.0
Blower,,0.99
Bonk! Presented by The Tonight Show Starring Jimmy Fallon,,0.0
Bruh-Button,,0.0
BurbuMoji,,0.99
BuzzFeed Video,,0.0
BuzzTube - Video Player for YouTube,,0.0
CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE,,1.99
CBS Full Episodes and Live TV,,0.0
CHINGOJI,,0.99
CHiP - Your New Best Friend,,0.0
CRAZY CRAFT MOD EDITION FOR MINECRAFT PC GAME MODE,,0.99
Camp Pokémon,,0.0
Cartoon Network App – Teen Titans Go! And more!,,0.0
Celebrity Look Alike App - Face Compare,,0.0
CelebrityCamera!,,0.0
"Cheats For Pokemon Go - Gameplay, PokeCoins Guide, Catch Videos",,0.0
Christmas Countdown 2017,,0.0
ChyMoji by Blac Chyna,,1.99
City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),,1.99
ClickTogether,,0.99
CloudPets Gold,,4.99
"Coaster VR, Extreme Endless 3D Stereograph",,0.99
ColorArt: Coloring Book For Adults,,0.0
Colorfy: Coloring Book for Adults,,0.0
Coloring Book for Me - Coloring pages for adults,,0.0
Cozmo ®,,0.0
Craftmoji - the cute craft sticker App,,0.99
Crayola Color Alive,,0.0
Create Musical Vids - Dubsmash & Musical.ly Edition - Record yourself saying the best sounds,,1.99
DIRECTV,,0.0
DIRECTV App for iPad,,0.0
DIRECTV NOW,,0.0
DailyCast - Aggregate Hot New Videos,,0.0
Decide Now!,,0.99
Der Feueralarm,,0.99
DinoTrek VR Experience,,0.99
Dinotrux: Trux It Up!,,1.99
Discovery VR,,0.0
Disney Applause,,0.0
Disney Build It: Frozen,,3.99
"Disney Channel – Watch Full Episodes, Movies & TV",,0.0
Disney Color and Play,,0.0
Disney Junior Appisodes,,0.0
"Disney Junior – Watch Full Episodes, Movies & TV",,0.0
Disney LOL,,0.0
Disney Movies Anywhere: Watch Your Disney Movies!,,0.0
Disney Princess: Charmed Adventures,,0.0
"Disney XD – Watch Full Episodes, Movies & Live TV",,0.0
Disneynature Explore,,0.0
Do Not Press The Red Button HD,,1.99
Doc McStuffins Pet Vet,,1.99
Doc McStuffins:  Time For Your Check Up!,,3.99
Dr. Panda & Toto's Treehouse,,3.99
Drawing Pad,,1.99
Dubsmash,,0.0
"Dude, your car!",,0.99
E! Now,,0.0
EWallpaper,,3.99
Easter Bunny Tracker Fun,,0.0
Election 2016 Map,,0.99
Electric Screen Socket Prank,,0.0
"ElfYourself by Office Depot, Inc.",,0.0
Ellen's Emoji Exploji,,1.99
Emoji - inTextMoji Pro ;),,0.99
Emoji>,,0.0
EmojiMom - An Emoji App for the Modern Mom,,0.0
Eurovision Song Contest - The Official App,,0.0
Eventbrite - Local Events & Fun Things To Do Near Me,,0.0
Everpix HD Wallpapers - Cool Backgrounds & Themes,,0.0
Export Messages - Save Print Backup Recover Text SMS iMessages,,4.99
FOX NOW - Watch Full Episodes and Stream Live TV,,0.0
FRESH! - ログイン不要・高画質で生放送が見放題,,0.0
FUNDO［ファンドゥ］- 話題のネタを毎日更新！無料ニュースメディア,,0.0
FURNITURE MOD FOR MINECRAFT EDITION PC GAME - POCKET GUIDE,,1.99
"FXNOW - Full Episodes, Movies, and Stream Live TV",,0.0
Fabe Bird - The Flappy Challenge Adventure,,0.0
Face Effects & Filters,,0.0
Face Filters - Dog & Other Funny Face Effects,,0.0
Face Swap Booth – photo faceswap & face changer,,0.0
Face Swap-r,,0.0
Face on Face,,0.99
Fake GPS Location Spoofer,,2.99
Fake Message - Make a fake lock screen,,0.99
Fake call from the Easter Bunny,,0.0
Fakey - Fake GPS Location Spoof,,0.0
Fandango Movies - Times + Tickets,,0.0
"FandangoNOW - Movies + TV - anytime, anywhere",,0.0
Finding Dory: Just Keep Swimming,,3.99
Fitmoji by Shaun T,,1.99
Folioscope,,0.0
Force Saber of Light,,0.0
Frax - The First Realtime Immersive Fractals,,0.99
Frax HD - The First Realtime Immersive Fractals,,1.99
FreeFlight Mini,,0.0
FreeFlight Pro.,,0.0
Freeform – watch live TV & stream full episodes,,0.0
Frozen: Storybook Deluxe - Now with Frozen Fever!,,4.99
Fullscreen,,0.0
Funny Face - Filters Pic Swap Effects Photo Editor,,0.0
Gabbymoji,,1.99
GeniusTest！天才てすと,,0.0
Ghost Observer - ghost detector & spirit radar,,0.0
Gmojiz,,1.99
Golfmoji - Golf Emojis and Stickers,,0.99
Google Cardboard,,0.0
Google Home,,0.0
Google Play Movies & TV,,0.0
Gymoji,,0.99
H*nest Meditation,,1.99
HBO GO,,0.0
"HBO NOW: Stream original series, hit movies & more",,0.0
HISTORY Vault,,0.0
Hair Color Changer - Styles Salon & Recolor Booth,,0.0
HauntedPic,,0.99
Heavy Metal Emoji Keyboard,,0.99
Hillarymoji,,0.0
"Holiday Greetings - 3D Animations, Emoji, Emoticons, Sounds & Videos for Special Occasions",,0.99
Hoodclips,,0.0
HorseMoji: Equestrian Emoji,,1.99
Hue Halloween for Philips Hue,,1.99
Hulu: Watch TV Shows & Stream the Latest Movies,,0.0
Hunger Games Servers for Minecraft PE (Online),,1.99
IMDb Movies & TV - Trailers and Showtimes,,0.0
INKHUNTER try tattoo designs in augmented reality,,0.0
Ideas for Elves — The Elf on the Shelf®,,0.0
Insidious VR,,0.0
JIFFMOJI,,1.99
JOEMOJI Keyboard,,0.99
Jake's Never Land Pirate School,,0.99
Jeremstar box,,0.0
JibJab,,0.0
Justmoji,,1.99
KDMOJI,,1.99
KIMOJI,,2.99
