Name,Google Play Price,App Store Price
Dr B R Ambedkar (Jai Bhim),0.0,
Dr. B.R.Ambedkar,0.0,
EG Way Life,0.0,
EO RAIPUR,0.0,
EXO-L Amino for EXO Fans,0.0,
EZ Video Download for Facebook,0.0,
Eddsworld Amino,0.0,
Ek Maratha,0.0,
Equestria Amino for MLP,0.0,
Eternal Light AG,0.0,
European Solidarity Corps,0.0,
Evasion.bz,0.0,
FB Advanced Search,0.0,
FCB Connect - FC Barcelona,0.0,
Facebook,0.0,
Facebook Creator,0.0,
Facebook Lite,0.0,
Facebook Local,0.0,
Fake Chat (Direct Message),0.0,
"Fame Boom for Real Followers, Likes",0.0,
Family GPS tracker KidControl + GPS by SMS Locator,0.0,
Faster Social for Facebook,0.0,
Faster for Facebook Lite,0.0,
"Fiesta by Tango - Find, Meet and Make New Friends",0.0,
Find My Friends,0.0,
FollowMeter for Instagram,0.0,
Fr Daoud Lamei,0.0,
Frases Cristianas de Esperanza y Fe,0.0,
"Free Messages, Video, Chat,Text for Messenger Plus",0.0,
"Free phone calls, free texting SMS on free number",0.0,
Friendly for Facebook,0.0,
Frim: get new friends on local chat rooms,0.0,
Frontback - Social Photos,0.0,
FunForMobile Ringtones & Chat,0.0,
FutureNet your social app,0.0,
GUYZ - Gay Chat & Gay Dating,0.0,
Gayvox - Gay Lesbian Bi Dating,0.0,
GirlTalk.dk,0.0,
Golden telegram,0.0,
Google+,0.0,
Greeting Cards & Wishes,0.0,
Grindr - Gay chat,0.0,
H letter images,0.0,
HOLLA Live: Meet New People via Random Video Chat,0.0,
HTC Social Plugin - Facebook,0.0,
Hashtags For Likes.co,0.0,
"Hide Something - Photo, Video",0.0,
Hornet - Gay Social Network,0.0,
Hum Ek Hain 2.02,0.0,
Instachat 😜,0.0,
Instagram,0.0,
Instant DP Downloader for Instagram,0.0,
Jamaa Amino for Animal Jam,0.0,
"Jaumo Dating, Flirt & Live Video",0.0,
Jodel - The Hyperlocal App,0.0,
"Join R, Community Engagement",0.0,
KDRAMA Amino for K-Drama Fans,0.0,
KPOP Amino for K-Pop Entertainment,0.0,
Kate Mobile for VK,0.0,
LOVOO,0.0,
Legend - Animate Text in Video,0.0,
Lesbian Chat & Dating - SPICY,0.0,
LinkedIn,0.0,
Lite Messenger for Facebook Lite,0.0,
"LiveMe - Video chat, new friends, and make money",0.0,
Love Images,0.0,
Love Sticker,0.0,
MB Notifications for FB (Free),0.0,
Mali J,0.0,
Media Sosial TNI AU,0.0,
"Meet U - Get Friends for Snapchat, Kik & Instagram",0.0,
Meet – Talk to Strangers Using Random Video Chat,0.0,
MeetMe: Chat & Meet New People,0.0,
Meetup,0.0,
Message AI - Write Better Messages (Free),0.0,
"Messages, Text and Video Chat for Messenger",0.0,
Messenger,0.0,
Messenger Messenger,0.0,
Messenger Pro,0.0,
"Mico- Stranger Chat Random video Chat, Live, Meet",0.0,
Mini for Facebook lite,0.0,
Mirrativ: Live Stream Any App,0.0,
MobilePatrol Public Safety App,0.0,
Moment,0.0,
Movement BE,0.0,
Myjob@BM,0.0,
Naruto & Boruto FR,0.0,
News Dz,0.0,
Nextdoor - Local neighborhood news & classifieds,0.0,
Noticias DF,0.0,
Otto DM,0.0,
POF Free Dating App,0.0,
Path,0.0,
Patook - make platonic friends,0.0,
Pekalongan CJ,0.0,
Periscope - Live Video,0.0,
Phoenix - Facebook & Messenger,0.0,
Phone Tracker : Family Locator,0.0,
Pink Color for Facebook,0.0,
Pinterest,0.0,
Profile Pictures and DP for Whatsapp,0.0,
Profile Tracker - Who Viewed My Facebook Profile,0.0,
Puffin for Facebook,0.0,
Qeek for Instagram - Zoom profile insta DP,0.0,
Quora,0.0,
Rande.cz,0.0,
Reisedealz.eu,0.0,
Rejoin Your Ex,0.0,
"SKOUT - Meet, Chat, Go Live",0.0,
SPARK - Live random video chat & meet new people,0.0,
Sabka Malik Ek Sai,0.0,
"SayHi Chat, Meet New People",0.0,
"See U - Random video chat, video chat",0.0,
Share G - Images Sharing - Wallpapers App,0.0,
Snaappy – 3D fun AR core communication platform,0.0,
Snapchat,0.0,
Social network all in one 2018,0.0,
Stickers for Facebook,0.0,
"Stickers for Imo, fb, whatsapp",0.0,
Stream - Live Video Community,0.0,
Students.ch,0.0,
Swift for Facebook Lite,0.0,
TN EC Online New,0.0,
TN Patta /Chitta /EC New,0.0,
TN e Sevai TN EB Bill Patta Citta EC Birth All Hub,0.0,
TNEB Bill Online Payment (Tamil),0.0,
"Tagged - Meet, Chat & Dating",0.0,
Tango - Live Video Broadcast,0.0,
"Tapatalk - 100,000+ Forums",0.0,
Telegram X,0.0,
Text Free: WiFi Calling App,0.0,
"Text Me: Text Free, Call Free, Second Phone Number",0.0,
Text free - Free Text + Call,0.0,
TextNow - free text + calls,0.0,
The Messenger App,0.0,
The Video Messenger App,0.0,
Tik Tok - including musical.ly,0.0,
Timehop,0.0,
Tumblr,0.0,
TwitCasting Live,0.0,
U LIVE – Video Chat & Stream,0.0,
U-Report,0.0,
UP EB Bill Payment & Details,0.0,
Undertale AU Amino,0.0,
"Unlimited Group Links - Whatsapp, FB, Telegram",0.0,
V Bucks ProTips New,0.0,
VK,0.0,
VMate Lite - Funny Short Videos Social Network,0.0,
Verdad o Reto,0.0,
VidStatus app - Status Videos & Status Downloader,0.0,
W-History Standalone,0.99,
"Waplog - Free Chat, Dating App, Meet Singles",0.0,
We Heart It,0.0,
Web Browser & Fast Explorer,0.0,
Web Browser ( Fast & Secure Web Explorer),0.0,
What U See,0.0,
WhatsFake Pro (Ad free),0.99,
Whisper,0.0,
Who Viewed My Facebook Profile - Stalkers Visitors,0.0,
Wishbone - Compare Anything,0.0,
YAY - TBH,0.0,
YouNow: Live Stream Video Chat,0.0,
Zdravei.BG,0.0,
Zello PTT Walkie Talkie,0.0,
bm-Events,0.0,
eChallan Andhra Pradesh (AP),0.0,
funny Image Comments for FB,0.0,
i-share AF/KLM (AFKL ishare),0.0,
iCard BD Plus,0.0,
magicApp Calling & Messaging,0.0,
"ooVoo Video Calls, Messaging & Stories",0.0,
pixiv,0.0,
quran-DZ,0.0,
signály.cz,0.0,
textPlus: Free Text & Calls,0.0,
uCiC- Videos and Photos on demand,0.0,
"💘 WhatsLov: Smileys of love, stickers and GIF",0.0,
After School - Funny Anonymous School News,,0.0
All Devices for WhatsApp - Messenger for iPad,,0.0
Ameba,,0.0
BOO! - Video chat camera with filters & stickers,,0.0
"Badoo - Meet New People, Chat, Socialize.",,0.0
Badoo Premium - Meet new people. Extra features.,,2.99
Battlefield™ Companion,,0.0
BestieBox,,0.0
BiBi娱乐社区 - 好玩的游戏都在这里！,,0.0
Bowitter for iPhone,,0.99
CTFxCmoji,,0.0
Candid - Speak Your Mind Freely,,0.0
Chain: Collaborate On MyVideo Story/Group Video,,0.0
Chat for Pokemon Go - GoChat,,0.0
Chat for Whatsapp - iPad Version,,0.0
ChatMate for WhatsApp,,2.99
Chatous - Chat with new people,,0.0
Cougar Dating & Life Style App for Mature Women,,0.0
Demi Lovato Stickers,,0.99
Discord - Chat for Gamers,,0.0
Down To Lunch,,0.0
Facebook,,0.0
Fake Location,,0.99
Fake-A-Location Free ™,,0.0
Fam — Group video calling for iMessage,,0.0
Fiesta by Tango - Chat & Meet New People,,0.0
"Find My Family, Friends & iPhone - Life360 Locator",,0.0
FireChat,,0.0
FixYou-無料でチャットトークができるSNSマッチングアプリ,,0.0
Flinch - Video Chat Staring Contest,,0.0
FollowMeter for Instagram - Followers Tracking,,0.0
Followers + EA - Analytics for Instagram,,0.99
Followers + for Instagram - Follower Analytics,,0.0
Followers - Social Analytics For Instagram,,0.0
Followers Analysis Tool For Instagram App Free,,0.0
Followers Analytics for Instagram - InstaReport,,0.0
GhostCodes - a discovery app for Snapchat,,0.0
Google Allo — smart messaging,,0.0
Google Duo - simple video calling,,0.0
"Grindr - Gay and same sex guys chat, meet and date",,0.0
GroupMe,,0.0
HONNE -本音が言える匿名つぶやき&チャットアプリ,,0.0
Hangouts,,0.0
Hey! VINA - Where Women Meet New Friends,,0.0
Highrise - Your Avatar Community,,0.0
Houseparty - Group Video Chat,,0.0
IAmNaughty – Dating App to Meet New People Online,,0.0
Inke—Broadcast an amazing life,,0.0
InsPad - Instagram for iPad,,4.99
InsSave - Download & Save Photos & Videos From Instagram With Ease!,,0.99
InsTrack for Instagram - Analytics Plus More,,0.0
Jodel,,0.0
Jメール 出会える人気の匿名SNS出会い系アプリ,,0.0
Kik,,0.0
Kiwi - Q&A,,0.0
LINE,,0.0
LINE BLOG,,0.0
LINE PLAY - Your Avatar World,,0.0
LOVOO - Dating Chat,,0.0
League of Legends Friends,,0.0
LinkedIn,,0.0
Littlebook - for Facebook on Watch,,2.99
Live.me – Live Video Chat & Make Friends Nearby,,0.0
Lobi,,0.0
Love Msg,,0.99
MATCH ON LINE chat,,0.0
"MOMO陌陌-开启视频社交,用直播分享生活",,0.0
Marco Polo Video Walkie Talkie,,0.0
Match™ - #1 Dating App.,,0.0
MeetMe - Chat and Meet New People,,0.0
Messenger,,0.0
Miitomo,,0.0
Monkey,,0.0
Mustknow - anonymous video Q&A,,0.0
NOW直播—腾讯旗下全民直播平台,,0.0
Nextdoor,,0.0
Not Karlton Banks Emojis by Eboticons,,1.99
POF - Best Dating App for Conversations,,0.0
Peach — share vividly,,0.0
Periscope - Live Video Streaming Around the World,,0.0
Pinterest,,0.0
PlayStation®Messages,,0.0
Popcorn Buzz - Free Group Calls,,0.0
QQ,,0.0
QQ HD,,0.0
QQ International,,0.0
"Quick Reposter - Repost, Regram and Reshare Photos",,0.0
Qzone,,0.0
Qzone HD,,0.0
Rawr Messenger - Dab your chat,,0.0
Remove Caption for Snapchat* Screenshots,,3.99
Repost It! for Instagram Pro - Video Photo Whiz,,2.99
Repost for Instagram,,0.0
SOMA Messenger,,0.0
Selfeo,,0.0
SimSimi,,0.0
Skype for iPad,,0.0
Skype for iPhone,,0.0
SoundCloud Pulse: for creators,,0.0
"Tango - Free Video Call, Voice and Chat",,0.0
Tantan,,0.0
TeamSpeak 3,,4.99
Telegram Messenger,,0.0
TextNow - Unlimited Text + Calls,,0.0
Threema,,2.99
Timehop,,0.0
Todrick,,0.99
Tumblr,,0.0
Tweetbot 4 for Twitter,,9.99
VVebo - 微博客户端,,0.99
Viber Messenger – Text & Call,,0.0
"We Heart It - Fashion, wallpapers, quotes, tattoos",,0.0
WeChat,,0.0
Weibo,,0.0
Weibo HD,,0.0
WeicoPro 4,,0.99
WhatsApp Messenger,,0.0
WhenToPost: Best Time to Post Photos for Instagram,,0.0
"Whisper - Share, Express, Meet",,0.0
Who Deleted Me? for Facebook,,0.99
Wishbone - Compare Anything,,0.0
YY- 小全民手机直播交友软件,,0.0
YouNow: Live Stream Video Chat,,0.0
Zenly - Locate your friends in realtime,,0.0
bit-tube - Live Stream Video Chat,,0.0
botman - Real time video chat,,0.0
eHarmony™ Dating App - Meet Singles,,0.0
feather for Twitter,,2.99
imo video calls and chat,,0.0
live.ly - live video streaming,,0.0
niconico ch,,0.0
"ooVoo – Free Video Call, Text and Voice",,0.0
same - 就是聊得来,,0.0
【完全無料】おとな専用！出会い掲示板,,0.0
【完全無料】ソク出会える！ひみつフレ探し掲示板,,0.0
おチャベリ-ビデオ通話でマッチングアプリ,,0.0
ひみつの出会い探しはバクアイ-無料の出会いチャットアプリで友達作り,,0.0
ゲーム攻略「SGGP」掲示板、SNSな友達出会い,,0.0
タップル誕生 - 出会いアプリで趣味から恋活・婚活,,0.0
ピグパーティ - きせかえ・アバターで楽しむトークアプリ,,0.0
マッチング チャット - マッチング&恋人探しチャット,,0.0
マッチングならSecret- 友達・恋人探しSNS,,0.0
ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,,0.0
一言-记录字句，发现共鸣,,0.99
出会い応援チャットアプリLIKE YOU,,0.0
出会い無料のチャット掲示板 LINK,,0.0
出会い秘密チャット - 相席 出会い系チャット,,0.0
出会い系アプリ i-Mail（アイメール）,,0.0
出会い系無料で遊べるsnsアプリ内緒チャットトーク,,0.0
友達 恋人探し であい ちゃっと sns -ギャルとも,,0.0
同城爱约会-单身男女约会神器,,0.0
大人の出会いチャット  - 出会い系 アプリ,,0.0
暇なら話そう！誰でも話せて友達も作れる「KoeTomo」,,0.0
"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",,0.99
洋葱圈—正经人的不正经聊天工具,,0.0
派派激情版-寂陌陌声人交友神器,,0.0
狼人之夜,,0.99
百度贴吧-全球最大兴趣交友社区,,0.0
百度贴吧HD,,0.0
知乎,,0.0
秀色秀场-网红直播 聊天交友,,0.0
美播 - 玩不尽的真人游戏,,0.0
花椒直播-高清美颜直播互动平台,,0.0
视吧-全民手机直播,,0.0
豆瓣,,0.0
陌爱神器-不闲聊！陌生人快速约见面平台,,0.0
非诚勿扰-中国最大免费婚恋交友平台,,0.0
