Name,Google Play Price,App Store Price
Barisal University App-BU Face,0.0,
Beck & Bo: Toddler First Words,2.99,
Bh Public School,0.0,
BibApp TU BS,0.0,
Bible Quizzer - The App for Bible Quizzers,0.0,
Bita and the Animals - Pelos Ares,0.0,
Blinkist - Nonfiction Books,0.0,
Bo's Bedtime Story,2.49,
Bo's Dinnertime Story,2.49,
Bo's Matching Game,0.99,
Bo's School Day,2.99,
Boston University Alumni,0.0,
Br Shafi,0.0,
Brilliant,0.0,
British Columbia License,0.0,
Bsc Agri Notes,0.0,
Bu Hangi Firma?,0.0,
Bu the Baby Bunny - Cute pet care game,0.0,
Business Intelligence & Data,0.0,
C BOOK-C PROGRAMS,0.0,
C Examples,0.0,
C Functions,0.0,
C I Patel School,0.0,
C J Academy,0.0,
C Pattern Programs Free,0.0,
C Programming,0.0,
"C Programming - Learn Code, Theory & Discuss",0.0,
C Programming Zone,0.0,
C Prowess,0.0,
C++ Programming,0.0,
C++ Tutorials,0.0,
C4droid - C/C++ compiler & IDE,2.99,
CA CS Network,0.0,
CASE K-12 Math English Science,0.0,
CB News,0.0,
CB Outdoors,0.0,
CB STARS,0.0,
CD - Teach me ABC English L1,0.0,
CD Carpe Diem App,0.0,
CE Broker,0.0,
CE-STRONG,0.0,
CEHQ - CE Credits for Nurses,0.0,
CF Church,0.0,
CF Life,0.0,
CG - Chemistry free,0.0,
CG Job Alerts,0.0,
CG Jobs,0.0,
CG Patwari Exam,0.0,
CG Samanya Gyan,0.0,
CG Sanyukt Bharti Pariksha 2018,0.0,
CG Shikshak,0.0,
CG Yojna & Jansampark,0.0,
CI Dictionary,0.0,
CI MOBI,0.0,
CJ Auto école,0.0,
CJ Fallon eBook Reader,0.0,
CK-12 Physics Simulations,0.0,
CK-12: Practice Math & Science,0.0,
CO CASE Events,0.0,
COMSATS BOOK STORE FOR BS(CS),0.0,
COOKING MAMA Let's Cook!,0.0,
CP Brown English-Telugu Dictionary,0.0,
CP Channel,0.0,
CP evolution calculator Pokemo,0.0,
CP-Care Mobile,0.0,
CR Family,0.0,
CS & IT Interview Questions,0.0,
CS Interview FAQs,0.0,
CS Interview Questions (TechQ),0.0,
CS-Touch,0.0,
CSCS BG (в български),3.99,
CSHS BX,0.0,
CT Abdomen,0.0,
CT Brain Interpretation,0.0,
CT Head Basic Interpretation,0.0,
CT Scan Generations,0.0,
CT-Guide & Positioning,0.0,
CV Creator,0.0,
CV Examples 2018,0.0,
CV Formats 2018,0.0,
CV Templates 2018,0.0,
CW Mobile,0.0,
Cambridge English FC,0.0,
Canvas FL,0.0,
Canvas Student,0.0,
Car Driving Theory Test BC,1.49,
Cars Coloring Pages,0.0,
Catalyst AZ,0.0,
Chegg Study - Homework Help,0.0,
Children Educational Game Full,7.49,
Christian Questions Podcast,0.0,
Citation du Jour - Motivation,0.0,
ClassDojo,0.0,
Color By Numbers - Art Game for Kids and Adults,0.0,
Coloring & Learn,0.0,
Coloring Book at Five Nights,0.0,
Common Core,0.0,
CompTIA A+ Pocket Prep,0.0,
CompTIA Exam Training,0.0,
Comptia A+ 220-901 & 220-902,0.0,
Cook 'n Learn Smart Kitchen,0.0,
Coursera: Online courses,0.0,
CppDroid - C/C++ IDE,0.0,
Cr Aviation Academy,0.0,
Cursive Writing Wizard - Handwriting,0.0,
Curso Básico y Avanzado la Fe de Jesús Audio-Texto,0.0,
Cv maker / Job cv maker,0.0,
Cy-Reader,0.0,
Cymath - Math Problem Solver,0.0,
D.N. College Meerut,0.0,
DB Tools,0.0,
DK 15 Minute Language Course,0.0,
DK Readers,0.0,
DK Virtual Reality,0.0,
DM Buddy » Learn Digital Marketing,0.0,
DN Driver,0.0,
DN Employee,0.0,
DR Sebi's Alkaline List,0.0,
DS-Admin,0.0,
DS-Students,0.0,
DT Driving Test Theory,0.0,
DU CS Lectures - Learn to Code for Free,0.0,
DV ASSIST,0.0,
DW Audio,0.0,
"DW Learn German - A1, A2, B1 and placement test",0.0,
DYPSOET,0.0,
DYPhyzio-Physiology Forum,0.0,
DZ Urgences,0.0,
Daily K-Talk,0.0,
"DataCamp - Learn R, Python & SQL",0.0,
Differential Equations Steps,0.0,
Dinosaurs Coloring Pages,0.0,
Disciple Maker’s (DM) Lab,0.0,
Diário Escola Mestres EF,0.0,
Do Not Disturb! 2 - Challenge Your Prank Skills!,0.0,
Doctor Pets,0.0,
Dr. D. Y. Patil Vidyapeeth GBS,0.0,
Dr. Panda Art Class,2.99,
Dr. Panda Café Freemium,0.0,
Dr. Panda Farm,2.99,
Dr. Panda Hospital,2.99,
Dr. Panda Restaurant 2,2.99,
Dr. Panda Restaurant 3,0.0,
Dr. Panda Supermarket,2.99,
Dr. Panda Town,0.0,
Dr. Panda Town: Vacation,0.0,
Dr. Seuss's ABC,3.99,
Draw.ly - Color by Number Pixel Art Coloring,0.0,
Drawing for Kids Learning Games for Toddlers age 3,0.0,
Driver Permit Test Prep DC DMV Driver's License Ed,0.0,
Du Chinese – Mandarin Lessons,0.0,
Dual N-Back - Brain game,0.0,
Duolingo: Learn Languages Free,0.0,
Dy So Exam,0.0,
EB Mobile,0.0,
EBook For SAP BW ON HANA Learning Free,0.0,
EC Calgary,0.0,
EF Classroom,0.0,
EF English Live Business,0.0,
EF English Live Business Tablet,0.0,
EF English Live for phone,0.0,
EF English Live for tablets,0.0,
EF Mentor: Sounds,0.0,
EF Mentor: Words,0.0,
EF Parеnts,0.0,
EF Smart English,0.0,
EF Smart English for Phone,0.0,
EF Spelling Bee,0.0,
EF Teacher,0.0,
EF/VR – VR Tours of EF Schools,0.0,
EFAmbassador,0.0,
EG Classroom Decimals™,2.99,
EI App 1,0.0,
EI App 2,0.0,
EI HabitTracker,0.0,
EI国际,0.0,
EP McGuffey Primer,1.99,
ER Blood Draw Doctor & Surgeon,0.0,
ER Doctor City Emergency - Surgery City Doc FREE,0.0,
"ER Emergency Hospital - Brain, Knee, Eye Surgery",0.0,
ER Heart Surgery - Emergency Simulator Game,0.0,
EU WHO War,0.0,
EV Bon Dictionary,0.0,
EY eMentor,0.0,
EZ-Builder Mobile,0.0,
Earth to Luna! Watch and Play,0.0,
EasyBib: Citation Generator,0.0,
Edmodo,0.0,
EduNAV.BH,0.0,
Educational Games 4 Kids,0.0,
Educational Games for Kids,0.0,
Educationboard Results BD,0.0,
Eh Plus English Application,0.0,
Ei-ij Spelling Dutch,0.0,
Elevate - Brain Training Games,0.0,
Elif Ba - Learn The Holy Quran,0.0,
Elifba Quran Learning Game,0.0,
Elmo Calls by Sesame Street,0.0,
Endless Numbers,0.0,
English Audio Books - Librivox,0.0,
English Bite,0.0,
English Communication - Learn English for Chinese (Learn English for Chinese),0.0,
English Conversation Courses,0.0,
English Grammar Test,0.0,
English for Everyone,0.0,
English for beginners,0.0,
English in a Month Free,0.0,
English speaking texts,0.0,
English with Lingualeo,0.0,
English words application mikan,0.0,
Equestria Girl Snapchat Addict,0.0,
Ethical Hacking,0.0,
Exam Result BD,0.0,
Expert C Programming - Learn C Coding Easily,0.0,
Explora con el Chavo,0.0,
Ey Sey Storytime រឿងនិទានតាឥសី,0.0,
Eye Transplant : ER Emergency Hospital,0.0,
Eyewitness Travel Phrase Book,0.0,
FE Chemical Engineering Exam Prep,0.0,
FE Civil Engineering Exam Prep,0.0,
FE Electric & Comp Engineering,0.0,
FE Mechanical Engineering Prep,0.0,
FE Other Disciplines Engineering Exam Prep,0.0,
FG Mobile,0.0,
FG Rockstar,0.0,
FH Dortmund FB4,0.0,
FH Kufstein App,0.0,
FH School,0.0,
FP Market,0.0,
FR Calculator,0.0,
Fahrschule DW,0.0,
Farming Simulator 16,2.99,
Farming Simulator 18,4.99,
Flame - درب عقلك يوميا,0.0,
FlexBook,0.0,
Flippy Campus - Buy & sell on campus at a discount,0.0,
Florida DMV Permit Test -Fl,0.0,
Florida Driver License Test,0.0,
Florida HSMV Driver License,0.0,
Florida Tech Mobile,0.0,
Florida Wildflowers,0.0,
Foothills CP,0.0,
Fr Agnel Ambarnath,0.0,
Fr Agnel Pune,0.0,
Fr Ignacio Outreach,0.0,
Fr. Daoud Lamei,0.0,
Fr. Mike Schmitz Audio Teachings,0.0,
Free Florida DMV Test 2018,0.0,
Free english course,0.0,
Free intellectual training game application |,0.0,
French to English Speaking - Apprendre l' Anglais,0.0,
Fuzzy Numbers: Pre-K Number Foundation,5.99,
"Führerschein Klasse CE, LKW 2018",2.49,
GATE CS Engineering 2019 Exam Prep App,0.0,
GATE Syllabus for EC 2018 & Notifications,0.0,
GF - BF Chat Stories - Hindi English Convesation,0.0,
GMAT Math Flashcards,0.0,
GMAT Question Bank,0.0,
GRE Flashcards,0.0,
GRE Prep & Practice by Magoosh,0.0,
GRE Tutor,0.0,
GRE® Flashcards by Kaplan,0.0,
Game for KIDS: KIDS match'em,0.0,
German Listening,0.0,
German Vocabulary Trainer,0.0,
Going Abroad,0.0,
Google Arts & Culture,0.0,
Google Classroom,0.0,
Guardians of Ancora,0.0,
HON. B.J. ACS COLLEGE ALE,0.0,
Hadith du jour,0.0,
Heart Surgery Doctor - ER Emergency Game,0.0,
Heart Surgery Emergency Doctor,0.0,
Hello English: Learn English,0.0,
"HelloTalk — Chat, Speak & Learn Foreign Languages",0.0,
Hey AJ! It's Bedtime!,4.99,
HomeWork,0.0,
Homework Planner,0.0,
IKORO FH App Rosenheim,0.0,
INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,0.0,
INTERACTIVE CALCULUS PRO,0.99,
Innovative: Learn 34 Languages,0.0,
Intellijoy Early Learning Academy,0.0,
Invasive Alien Species Europe,0.0,
JW Caleb y Sofia,0.0,
Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,0.0,
Je Parle ANGLAIS - Apprendre l’anglais Audio cours,0.0,
Job CV Maker & Portfolio Maker,0.0,
"Job CV Maker-Portfolio Maker , Resume Maker",0.0,
"K-Spapp, the K-Space app",0.0,
KPS CHAUHAN DY/DX,0.0,
Kanji test · Han search Kanji training (free version),0.0,
Khan Academy,0.0,
Kiddopia - Preschool Learning Games,0.0,
Kids A-Z,0.0,
Kids Animals Jigsaw Puzzles 😄,0.0,
Kids Corner: Interactive Tales and Games for kids,0.0,
Kids Educational :All in One,0.0,
Kids Educational Game 3 Free,0.0,
Kids Learn Languages by Mondly,0.0,
Kids Mode,0.0,
King of B.S.,0.0,
King of Math,2.99,
Korean English Translator,0.0,
LEGO® Juniors Create & Cruise,0.0,
Learn 50 languages,0.0,
Learn Artificial Intelligence,0.0,
Learn Basic C - For Beginners,0.0,
Learn Body Parts in English,0.0,
Learn Bulgarian Free,0.0,
Learn C Programming (Examples) (OFFLINE),0.0,
Learn C [NEW],0.0,
Learn C# - .Net - C Sharp Programming Tutorial App,0.0,
Learn C++,0.0,
Learn CW,2.49,
Learn DS [BETA],0.0,
Learn English Daily,0.0,
"Learn English Vocabulary - 6,000 Words",0.0,
Learn English Words Free,0.0,
Learn English for beginners,0.0,
Learn English from Persian: Persian to English,0.0,
Learn English with Aco,0.0,
Learn English with El Chavo.,0.0,
Learn English with Phrases,0.0,
Learn English with Wlingua,0.0,
Learn German: Die Bienenretter,0.0,
Learn HTML,0.0,
Learn Italian with MosaLingua,4.99,
"Learn Japanese, Korean, Chinese Offline & Free",0.0,
Learn Java,0.0,
Learn JavaScript,0.0,
Learn Math with el Chavo,0.0,
Learn Quran with Elif Ba,1.49,
Learn R - Programming Concepts,0.0,
Learn R Language Easy Way,0.0,
Learn R Programming Free EBook,0.0,
Learn SQL,0.0,
Learn Spanish - Español,0.0,
Learn To Draw Glow Flower,0.0,
Learn Top 300 English Words,0.0,
Learn alif ba ta,0.0,
"Learn languages, grammar & vocabulary with Memrise",0.0,
Learn programming,0.0,
Learn the letters and words,0.0,
Learn to Read with Tommy Turtle,0.0,
Learn to Speak English,0.0,
Learn to code with el Chavo,0.0,
Learners Test Free: AU Driver Knowledge Test (DKT),0.0,
Learning English for children,0.0,
Left vs Right: Brain Training,0.0,
Lerni. Learn languages.,0.0,
Let us C - Example Programs,0.0,
Let's Learn Alif Ba Ta,0.0,
Lettre de motivation et CV,0.0,
Lettre et demande d'emploi,0.0,
LinkedIn Learning: Online Courses to Learn Skills,0.0,
Lire avec Sami et Julie,0.0,
Listen and learn English in seven days,0.0,
Little Fire Station,0.0,
Little Panda Run,0.0,
Lumosity: #1 Brain Games & Cognitive Training App,0.0,
Lynda - Online Training Videos,0.0,
MCQ CE IT,0.0,
Madagascar Surf n' Slides Free,0.0,
Magana Jari ce Littafi Na Uku : Part 3 of 3,0.0,
Magoosh GMAT Prep & Practice,0.0,
Mango Languages: Lovable Language Courses,0.0,
Masha and the Bear,0.0,
Masha and the Bear - Hair Salon and MakeUp Games,2.49,
Masha and the Bear Child Games,0.0,
Masha and the Bear- House Cleaning Games for Girls,1.99,
Masha and the Bear. Educational Games,0.0,
Masha and the Bear. Games for kids,0.0,
Masha and the Bear: Evolution,0.0,
Masha and the Bear: Good Night!,0.0,
Master E.K,0.0,
Math Games for Pre-K - Grade 4,1.99,
"Math Quiz Free: Grades K,1,2,3",0.0,
Math Solver,0.0,
Math Tricks,0.0,
Math games for kids : times tables - AB Math,0.0,
Math games for kids : times tables training,1.59,
Memorado - Brain Games,0.0,
Mermaid Princess Pre K Games,0.0,
Mermaids,0.0,
Meslek Lisesi YGS Ek Puan,0.0,
Micro Fi,0.0,
Mobile C [ C/C++ Compiler ],0.0,
Mom Doctor ER Emergency Family Game,0.0,
Monster Truck Driver & Racing,0.0,
Montessori Preschool,0.0,
Morse Player,1.99,
Morse Player Free,0.0,
Multi Surgery ER Emergency Hospital : Doctor Game,0.0,
My Android Device S/W & H/W,0.0,
My Class Schedule: Timetable,0.0,
My EF,0.0,
My EF Center,0.0,
My EU,0.0,
"My Handbook : EE, EC, EI, E&T, EEE, EECS",0.0,
My Little Pony: Story Creator,0.0,
My Little Princess : Stores,2.99,
My Little Work – Garage,3.99,
My Study Life - School Planner,0.0,
My baby firework,0.0,
MyScript Calculator,0.0,
Nancy Drew Codes and Clues,0.0,
Nasihat - Chalo ae Pyaara,0.0,
NeuroNation - Focus and Brain Training,0.0,
New: CL-150,0.0,
Next Gen Science Standards,0.0,
Nighty Night Circus,2.99,
Norwegian For Kids & Babies F,39.99,
Nose Surgery ER Simulator Lite,0.0,
Number Counting games for toddler preschool kids,0.0,
O-Level Past Papers & Solution (up to 2017),0.0,
ONEC DZ,0.0,
OWLIE BOO,0.0,
Old: CL-150,0.0,
"OurHome – chores, rewards, groceries and calendar",0.0,
PBS KIDS Games,0.0,
PBS KIDS Video,0.0,
PINKFONG Baby Shark,0.0,
POLARIS 2MFG,0.0,
Papumba Academy - Fun Learning For Kids,0.0,
Peak – Brain Games & Training,0.0,
Peppa Pig: Party Time,2.99,
Permit Test AZ Arizona MVD DOT,0.0,
Permit Test CO Colorado DMV,0.0,
Permit Test Connecticut CT DMV,0.0,
Permit Test FL Florida DHSMV,0.0,
Pet Beauty Salon,0.0,
Phonics Puzzles,2.99,
Pinkalicious Party,2.99,
Pinoy Kid Song Ako ay may Lobo,0.0,
Placement Tips for BE (CE/IT),0.0,
Pocket GMAT Math,0.0,
Pocket SAT Math,0.0,
Pocket U ASW,0.0,
Poteau BA,0.0,
Power BI Ultimate Orientation,0.0,
Pregnant Mom ER Emergency Doctor Hospital Games,0.0,
Pregnant Mom Surgery Newborn Twins Baby Birth Care,0.0,
Preschool All-In-One,0.0,
Princess Adventures Puzzles,0.0,
Princess Coloring Book,0.0,
Princess Palace: Royal Pony,0.0,
Professor Online SEDUC-CE,0.0,
"Programming Hub, Learn to code",0.0,
"Pu - Cute giant panda bear, baby pet care game",0.0,
Puzzle Kids - Animals Shapes and Jigsaw Puzzles,0.0,
På sporet ABC (BM),0.0,
Q Quiz SK,0.0,
Q Wunder,0.0,
QST,0.0,
Quadratic Equation Solver with Steps and Graphs,0.0,
Quiz&Learn Python,0.0,
Quizlet: Learn Languages & Vocab with Flashcards,0.0,
Quran Juz-30 - Mahad al Zahra,0.0,
Quran Khmer Offline AY,0.0,
Quran for All (Al-Huda Int.),0.0,
R Instructor,4.84,
R Programming,0.0,
R Programming Language,0.0,
R Programming Language (Paperset 1) MCQ Quiz,0.0,
R Programming Language (Paperset 2) MCQ Quiz,0.0,
R Programming Solution,0.0,
R Programming Tutorial,0.0,
RMEduS - 음성인식을 활용한 R 프로그래밍 실습 시스템,0.0,
Read Unlimitedly! Kids'n Books,0.0,
"Reading Race 1b: sh, ch words",3.99,
Ready4 GMAT (Prep4 GMAT),0.0,
Ready4 SAT (Prep4 SAT),0.0,
Remind: School Communication,0.0,
RightNow English Conversation,0.0,
RoboPad,0.0,
RoboPad++,0.0,
Rosetta Stone: Learn to Speak & Read New Languages,0.0,
Run R Script - Online Statistical Data Analysis,0.0,
SAP BW Tutorial,0.0,
SAT Flashcards: Prep & Vocabulary,0.0,
SAT Test,0.0,
SAT Vocabulary,0.0,
STUCOR - AU,0.0,
Sabbath School 4,0.0,
Safe Santa Fe,0.0,
Sago Mini Babies,3.99,
Sago Mini Big City,3.99,
Sago Mini Friends,0.0,
Sago Mini Hat Maker,3.99,
School scientific calculator fx 500 es plus 500 ms,0.0,
Shortcuts for After Effects,0.0,
Shoulder Surgery ER Emergency Doctor Game,0.0,
Sight Words Pre-K to Grade-3,0.0,
Sir C J New Primary School,0.0,
Socratic - Math Answers & Homework Help,0.0,
Socrative Teacher,0.0,
SoloLearn: Learn to Code for Free,0.0,
Sounds for Toddlers FREE,0.0,
Spacecraft AR,0.0,
Speech Therapy: CH,1.99,
Speech Therapy: F,2.99,
Speech Therapy: K,0.0,
Speed Reading,0.0,
Star Chart,0.0,
Starfall Free & Member,0.0,
Study AP World History,0.0,
Study Checker,0.0,
Sufara.ba,0.0,
Super ABC! Learning games for kids! Preschool apps,0.0,
Super School: Educational Kids Games & Rhymes,0.0,
Supermarket Cashier Kids Games,0.0,
Sweet Baby Girl - Dream House and Play Time,0.0,
Sweet Baby Girl Newborn Baby,0.0,
Sworkit Kids - Fitness Meets Fun,0.0,
Sya9a Maroc - FR,0.0,
T Uploader,0.0,
TAXLANDIA,0.0,
TED,0.0,
TFO BZ Lessons,0.0,
THAI DICT 2018,0.0,
TI-84 CE Graphing Calculator Manual TI 84,4.99,
TI-Nspire CX Calculator Manual,4.99,
TO-FU Oh!SUSHI,0.0,
TOEFL Prep & Practice from Magoosh,0.0,
Teacher's Gradebook - Additio,0.0,
TeachersPayTeachers,0.0,
Tee and Mo Bath Time Free,0.0,
Test de Inteligencia CI,0.0,
Thai Handwriting,0.0,
The EU Relocation Programme,0.0,
Timetable,0.0,
Toca Builders,3.99,
Toca Kitchen 2,0.0,
Toca Life: City,3.99,
Toca Life: Hospital,3.99,
Toca Mystery House,3.99,
Toddler Kids Puzzles PUZZINGO,0.0,
Toddler Learning Games - Little Kids Games,0.0,
Training schedule - AllUniver,0.0,
Travelmoji,0.0,
Tricky Bike Stunt Rider DX,0.0,
Truck Driving Test Class 3 BC,1.49,
Tutorials for R Programming Offline,0.0,
Tutorials for SAP BW Offline,0.0,
U-Dictionary: Best English Learning Dictionary,0.0,
U.S.A DV Lottery Process,0.0,
USMLE CK Clinical Knowledge Flashcards 2018 Ed,0.0,
USMLE Step 2 CK Cards Lite,0.0,
USMLE Step 2 CK Flashcards,19.99,
Udacity - Lifelong Learning,0.0,
Udemy - Online Courses,0.0,
Ultrasound A-Z,0.0,
University of Alabama,0.0,
University of Florida,0.0,
Vegetable Fun,0.0,
Virtual Brain Surgery Simulator : Kid ER Emergency,0.0,
Virtual Mom Surgery Doctor : ER Emergency Hospital,0.0,
Virtual Mother Surgery Doctor : Emergency Hospital,0.0,
Visuelles Wörterbuch Audio-App,0.0,
We learn children's verses in kindergarten,0.0,
Wifi BT Scanner,0.0,
World History Quick e-Book,0.0,
Wowkwis aq Ka'qaquj,0.0,
Writing Wizard Premium - Handwriting,4.49,
Yeled EI,0.0,
Yuzu eReader,0.0,
Zapzapmath: K-6 Math Games,0.0,
Zoo For Preschool Kids 3-9 Years,0.0,
Zowi App,0.0,
bX Hot Articles by Ex Libris,0.0,
boattheory.ch Full 2018,19.4,
"busuu: Learn Languages - Spanish, English & More",0.0,
cg guruji,0.0,
codeEazy - C/C++/JAVA,0.0,
codeSpark Academy & The Foos,0.0,
daskal.eu,0.0,
dk,0.0,
e-Docente EI/anos iniciais EF,0.0,
"edX - Online Courses by Harvard, MIT & more",0.0,
go41cx,10.0,
iScore5 AP Psych,4.99,
iTooch Mathématiques CP,0.0,
learn c in hindi,0.0,
meStudying: AP English Lit,4.99,
myHomework Student Planner,0.0,
"play2prep: ACT, SAT prep",0.0,
studentsLife by FH Kärnten,0.0,
waut.ch!,0.0,
yHomework - Math Solver,0.0,
¡Ay Caramba!,1.99,
لعبة تقدر تربح DZ,0.0,
中国語 AQリスニング,0.0,
英漢字典 EC Dictionary,0.0,
1600,,0.0
270toWin,,0.0
ABC Ninja - The Alphabet Slicing Game for Kids,,0.99
ABCmouse.com - Early Learning Academy,,0.0
ABRSM Aural Trainer Grades 1-5,,7.99
ASA's Sailing Challenge,,3.99
Animation & Drawing by Do Ink,,4.99
AnkiMobile Flashcards,,24.99
Aquarium VR,,0.0
Articulation Station Pro,,59.99
Articulation Test Center Pro,,59.99
Artie's Magic Pencil,,2.99
At the Zoo With Grandma and Grandpa,,2.99
Atomic Hangman Jr,,1.99
BEAKER by THIX,,0.0
"Babbel – Learn Languages Spanish, French & more",,0.0
Baby Learns Transportation,,0.0
Baby Panda's Bath Time,,0.0
Baby Panda's Carnival,,0.0
Beautiful Japanese Handwriting,,0.0
Beautiful Japanese Handwriting for iPhone,,0.0
Blackboard Mobile Learn™,,0.0
Blaze and the Monster Machines - Racing Game,,3.99
Blaze and the Monster Machines - Racing Game HD,,6.99
Blaze and the Monster Machines Dinosaur Rescue,,2.99
Blaze and the Monster Machines Dinosaur Rescue HD,,4.99
Blitzrechnen 1. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,,3.99
Blitzrechnen 2. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,,3.99
"Bloxels: Build, Play & Share Your Own Video Games",,0.0
Blue Apprentice Elementary Science Game by Galxyz,,0.0
Book Creator for iPad,,4.99
Bookshelf,,0.0
BrainHQ - Brain Training,,0.0
Bubble Guppies: Animal School Day,,2.99
Bubble Guppies: Animal School Day HD,,4.99
Building Parallel Circuits,,0.99
Building Serial Circuits,,0.99
Busy Water,,3.99
CITB MAP HS&E test 2016,,5.99
CITB op/spec HS&E test 2016,,5.99
Calculator ∞,,2.99
Camping With Grandpa,,2.99
Canvas by Instructure,,0.0
Carmen Sandiego Returns-A Global Spy Game for Kids,,3.99
Chinese Recipes - Asian cuisine,,0.0
ChineseSkill -Learn Mandarin Chinese Language Free,,0.0
City Cars Adventures by BUBL,,2.99
ClassDojo,,0.0
Classic Explain Everything™,,7.99
Colored Dots -  by Ukids,,0.99
Confusions de lettres,,2.99
ConjuVerb - Spanish Verb Conjugation Helper,,0.99
Cookie Monster's Challenge,,2.99
Cosmic-Watch,,4.99
Cosmolander - Missions in the Solar System,,2.99
Curious George Train Adventures,,0.99
"Curious World: Games, Videos, Books for Children",,0.0
Cursive Writing Wizard - Kids Learn to Write Letters & Words,,4.99
Cutie Patootie - Xmas Surprise,,0.0
DADA Trains,,2.99
Daniel Tiger's Grr-ific Feelings,,2.99
Daniel Tiger's Stop & Go Potty,,2.99
Daniel Tiger’s Day & Night,,0.0
Daniel Tiger’s Neighborhood: Play at Home with Daniel,,2.99
Dino Tales Jr – storytelling for young minds,,2.99
Dinosaur Planet,,0.0
