Name,Google Play Price,App Store Price
"Cystic Fibrosis Symptoms, Doctors & Treatments",0.0,
D.W Bien Être,0.0,
DEM DZ,0.0,
DG Fitness,0.0,
DG Xplained,0.0,
DS Companion,0.0,
DT NO.I,0.0,
DY Fitness,0.0,
Daily Ab Workout,1.99,
Daily Ab Workout - Core & Abs Fitness Exercises,0.0,
Daily Workouts - Exercise Fitness Routine Trainer,0.0,
Daily Yoga - Yoga Fitness Plans,0.0,
Deep Breathe BP,0.0,
Disney Magic Timer by Oral-B,0.0,
Down Dog: Great Yoga Anywhere,0.0,
Dr. McDougall Mobile Cookbook,4.99,
Dr. Muscle,0.0,
Dream EZ,0.0,
Dt. Jyothi Srinivas,0.0,
EF Academy,0.0,
EF Coach,0.0,
EO App. SelfCompassion to you,0.0,
EO Guide,4.99,
EW MOTION THERAPY,0.0,
Eat Fit - Diet and Health Free,0.0,
Eat Right Diet (by Dt Shreya's Family Diet Clinic),0.0,
Eb & flow Yoga Studio,0.0,
Endomondo - Running & Walking,0.0,
"Eve Period Tracker - Love, Sex & Relationships App",0.0,
Evolution Marketing CR,0.0,
FD Fitness,0.0,
FH Calculator,0.0,
"Fabulous: Motivate Me! Meditate, Relax, Sleep",0.0,
Fast Tract Diet,7.99,
Fat Burning Workout - Home Weight lose,0.0,
Fertility Friend Ovulation App,0.0,
FitConsole,0.0,
Fitbit,0.0,
Fitbit Coach,0.0,
Fitness & Bodybuilding,0.0,
Fitness Dance for Zum.ba Workout Exercise,0.0,
Florida Blue,0.0,
Food Calorie Calculator,0.0,
Fooducate Healthy Weight Loss & Calorie Counter,0.0,
Free Meditation - Take a Break,0.0,
Freeletics: Personal Trainer & Fitness Workouts,0.0,
Garmin Connect™,0.0,
Geocaching®,0.0,
Google Fit - Fitness Tracking,0.0,
H Band,0.0,
H Band 2.0,0.0,
H-Connect,0.0,
HPlus,0.0,
Happify,0.0,
Headspace: Meditation & Mindfulness,0.0,
Health and Nutrition Guide,0.0,
Home Remedies for Bacterial Infections,0.0,
Home Workout - No Equipment,0.0,
Home Workout for Men - Bodybuilding,0.0,
"Home workouts - fat burning, abs, legs, arms,chest",0.0,
Hungry Girl Diet Bk. Companion,0.0,
I AM C.T.,0.0,
"Ideal Weight, BMI Calculator",0.0,
Insight Timer - Free Meditation App,0.0,
I’m Expecting - Pregnancy App,0.0,
J - Style Pro,0.0,
"JEFIT Workout Tracker, Weight Lifting, Gym Log App",0.0,
K Health,0.0,
Keep Trainer - Workout Trainer & Fitness Coach,0.0,
Kick Axe Bx,0.0,
L!FE Premium Training,0.0,
LG Health,0.0,
Ladies' Ab Workout FREE,0.0,
Lark - 24/7 Health Coach,0.0,
Lose Belly Fat in 30 Days - Flat Stomach,0.0,
Lose Belly Fat-Home Abs Fitness Workout,0.0,
Lose It! - Calorie Counter,0.0,
Lose Weight in 30 Days,0.0,
Lullaby Add-on for Sleep as Android,1.99,
MI-BP,0.0,
Map My Fitness Workout Trainer,0.0,
Map My Hike GPS Hiking,0.0,
Map My Ride GPS Cycling Riding,0.0,
MealLogger-Photo Food Journal,0.0,
MediBeat for AW - Android (1),0.0,
Meditate OM,0.0,
"Meditation Music - Relax, Yoga",0.0,
Meditation Studio,3.99,
Monitor My BP,5.99,
Monitor Your Weight,0.0,
My BP Lab,0.0,
My Chakra Meditation,0.0,
My Chakra Meditation 2,0.0,
My Cycles Period and Ovulation,0.0,
My Days - Ovulation Calendar & Period Tracker ™,0.0,
My Diet Coach - Weight Loss Motivation & Tracker,0.0,
My Diet Diary Calorie Counter,0.0,
MyPlate Calorie Tracker,0.0,
Nike Training Club - Workouts & Fitness Plans,0.0,
Nike+ Run Club,0.0,
Oral-B App,0.0,
OvuView: Ovulation and Fertility,0.0,
PHARMAGUIDE (DZ),0.0,
Pacifica - Stress & Anxiety,0.0,
Pedometer,0.0,
Pedometer - Step Counter Free & Calorie Burner,0.0,
"Pedometer, Step Counter & Weight Loss Tracker App",0.0,
Period Tracker,0.0,
Period Tracker - Period Calendar Ovulation Tracker,0.0,
Period Tracker Clue: Period and Ovulation Tracker,0.0,
"Period Tracker, Pregnancy Calculator & Calendar 🌸",0.0,
Pharmacie de Garde CI et Prix,0.0,
Pharmacy CI - Pharmacies de garde Côte d'Ivoire,0.0,
Pocket Yoga,2.99,
Poop Tracker - Toilet Log,0.0,
Prana Breath: Calm & Meditate,0.0,
Pregnancy & Baby Tracker,0.0,
Pregnancy Tracker,0.0,
PumpUp — Fitness Community,0.0,
Q7 SmartWatch,0.0,
Recipes for hair and face tried,0.0,
Relax Meditation: Sleep with Sleep Sounds,0.0,
Relax Melodies P: Sleep Sounds,2.99,
Relax Melodies: Sleep Sounds,0.0,
Relax with Andrew Johnson Lite,0.0,
Relaxing Sounds,0.0,
Restaurant Inspections - FL,0.0,
Revita.bg,0.0,
Run on Earth,0.0,
Run with Map My Run,0.0,
Runkeeper - GPS Track Run Walk,0.0,
Running & Jogging,0.0,
Running Distance Tracker +,0.0,
Running Weight Loss Walking Jogging Hiking FITAPP,0.0,
Runtastic Mountain Bike GPS Tracker,0.0,
Runtastic Running App & Mile Tracker,0.0,
Runtastic Sleep Better: Sleep Cycle & Smart Alarm,0.0,
SCI-Ex,0.0,
Samsung Health,0.0,
Santa Fe Thrive,0.0,
Self Healing,0.0,
Self-help Anxiety Management,0.0,
Seven - 7 Minute Workout Training Challenge,0.0,
Simple Habit Meditation,0.0,
Simply Yoga - Fitness Trainer for Workouts & Poses,0.0,
Six Pack in 30 Days - Abs Workout,0.0,
Six Packs for Man–Body Building with No Equipment,0.0,
Sleep Sounds,0.0,
Sleep as Android Garmin Addon,0.0,
Sleep as Android Gear Addon,0.0,
Sportractive GPS Running Cycling Distance Tracker,0.0,
Sports Tracker Running Cycling,0.0,
"Spot On Period, Birth Control, & Cycle Tracker",0.0,
Step Counter - Calorie Counter,0.0,
Step Counter - Pedometer Free & Calorie Counter,0.0,
Stop Smoking - EasyQuit free,0.0,
"Stop, Breathe & Think: Meditation & Mindfulness",0.0,
"Strava Training: Track Running, Cycling & Swimming",0.0,
StrongLifts 5x5 Workout Gym Log & Personal Trainer,0.0,
Sworkit Kids - Fitness Meets Fun,0.0,
Sworkit: Workouts & Fitness Plans,0.0,
"Technutri - calorie counter, diet and carb tracker",0.0,
The Bump Pregnancy Tracker,0.0,
The CJ Rubric,0.0,
The ClubHouse CR,0.0,
The Daily BJ,0.0,
The EO Bar,6.99,
The TK-App - everything under control,0.0,
Thrive CF,0.0,
Tools & Mi Band,3.49,
Tracks,0.0,
Treadmill Workouts Free (P),0.0,
Twilight: Blue light filter,0.0,
Ultimate Ab & Core Workouts,0.0,
Vi Trainer,0.0,
"ViewRanger - Hike, Ride or Walk",0.0,
Vital Tones EI Pro,9.99,
Walk with Map My Walk,0.0,
Walking for Weight Loss - Walk Tracker,0.0,
Walking: Pedometer diet,0.0,
Water Drink Reminder,0.0,
We're Working Out - Al Kavadlo,0.0,
Weight Loss Running by Verv,0.0,
Weight Loss Tracker - RecStyle,0.0,
Weight Watchers Mobile,0.0,
White Noise Lite,0.0,
White Sound Pro,0.0,
WomanLog Calendar,0.0,
"Women""s Health Tips(Breast,Face,Body,weight lose)",0.0,
Workout Tracker & Gym Trainer - Fitness Log Book,0.0,
Workout Trainer: fitness coach,0.0,
X your Ex - Break Up Treatment,0.0,
"YAZIO Calorie Counter, Nutrition Diary & Diet Plan",0.0,
Yoga - Track Yoga,0.0,
Yoga Studio: Mind & Body,0.0,
"Zombies, Run! 5k Training (Free)",0.0,
be'ah,0.0,
cronometer (ad free),2.99,
"f.lux (preview, root-only)",0.0,
"""Burn your fat with me!!""",,1.99
( OFFTIME ) light – Track how much you use your phone & Digital Detox and unplug to focus,,2.99
12 Minute Athlete HIIT Workouts,,2.99
20/20 Diet For Your Life,,2.99
21 Days Metabolic Diet,,2.99
"2Face Fitpack - Dein Trainingsprogramm mit persönlichem Ernährungsplan, Kalorienrechner und Trainingsplan",,0.0
5K Runner: 0 to 5K Run Trainer. Couch potato to 5K,,4.99
7 Minute Workout Challenge,,2.99
7 Minute Workout Challenge HD for iPad,,2.99
7 Minute Workout Pro,,0.99
"8fit - Workouts, meal plans and personal trainer",,0.0
Ab & Core Sworkit - Free Workout Trainer,,0.0
Activity++,,2.99
Adrian James 6 Pack Abs Workout,,2.99
"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",,6.99
"All-in Fitness: 1200 Exercises, Workouts, Calorie Counter, BMI calculator by Sport.com",,2.99
Anitore EX ～Let's train together！～,,4.99
Asana Rebel - Yoga Inspired Fitness,,0.0
AutoSleep. Auto Sleep Tracker for Watch,,2.99
"Away ~ Meditation & mindfulness to sleep, relax, focus, breathe",,2.99
Baby Cries Translator,,2.99
Bodyweight Training: You Are Your Own Gym,,4.99
Brain Wave ™ - 32 Advanced Binaural Brainwave Entrainment Programs with iTunes Music and Relaxing Ambience,,4.99
Breathing Zone: Guided Breathing for Mindfulness,,3.99
Butt Sworkit - Free Workout Trainer to tone & lift,,0.0
Calorie Counter & Diet Tracker by MyFitnessPal,,0.0
Carbs & Cals - Diet & Diabetes,,4.99
Cardiograph,,1.99
Charity Miles: Walking & Running Distance Tracker,,0.0
Clue Period Tracker: Period & Ovulation Tracker,,0.0
Couch to 5K® - Running App and Training Coach,,2.99
Crane Connect,,0.0
Cronometer,,2.99
Dot - A Period & Fertility Tracker,,0.0
Dr. Oz,,0.0
Find my Fitbit - Finder app for lost fitbits,,5.99
Fit Girls Guide,,0.0
Fit 私人健身教练-超有效的健康运动减肥软件,,0.0
Fitbit,,0.0
Fitbod Workout Log: Strength Lifting Bodybuilding,,0.0
"Fitness - Gym and Home Workout,my Exercise Journal",,2.99
"Fitness Buddy+ Gym Workout Exercise, Home Trainer",,2.99
Fitness Point Pro,,4.99
Fitness Sync for Fitbit to Apple Health,,2.99
Fitness and Bodybuilding by VGFIT,,0.99
Fitstar Personal Trainer,,0.0
FizzUp – Online Fitness Trainer,,0.0
Flowing ~ Meditation & Mindfulness,,1.99
Food Additives Checker (E Numbers),,1.99
"Fooducate - Lose Weight, Eat Healthy,Get Motivated",,0.0
Freeletics Bodyweight - Workouts and Training,,0.0
Full Fitness : Exercise Workout Trainer,,2.99
GYMONDO – Fitness Training für Zuhause,,0.0
Garmin Connect™ Mobile,,0.0
Good Morning Alarm Clock - Sleep Cycle Tracker,,3.99
Gym Log+ — Workout and Fitness Tracker,,4.99
HabitSeed,,0.99
Headspace,,0.0
HealthFace,,1.99
HeartWatch. Heart & Activity Monitor for Watch,,2.99
"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",,9.99
Instant Heart Rate+: Heart Rate & Pulse Monitor,,4.99
Intuition Guidances,,0.0
J&J Official 7 Minute Workout,,0.0
Keep - 移动健身教练 自由运动场,,0.0
Life Cycle - Track Your Time Automatically,,0.0
Lifesum – Inspiring healthy lifestyle app,,0.0
Lose It! – Weight Loss Program and Calorie Counter,,0.0
Low Carb Diet Tracker PRO by Carb Manager,,2.99
Map My Ride+ - GPS Cycling & Route Tracker,,2.99
Map My Run+ - GPS Running & Workout Tracker,,2.99
Meditation Studio – Guided Meditations and Courses,,3.99
Mindfulness Daily,,1.99
Model My Diet - Women - Weight Loss Motivation,,0.0
Modern Essentials,,6.99
Moodnotes - Thought Journal / Mood Diary,,3.99
Morning Routine : Daily Habit Tracker,,0.0
MotiConnect Pro,,1.99
My Challenge Tracker,,0.0
My Cycles Period and Ovulation Tracker,,0.0
"My Macros+ Diet, Weight and Calorie Tracker",,2.99
"My Score Plus Weight Loss, Food & Exercise Tracker",,0.0
My Water Balance: Daily Drink Tracker & Reminder,,0.0
MyFLO Period Tracker by FLO Living LLC,,1.99
MyNetDiary PRO - Calorie Counter and Food Diary,,3.99
Méditations avec Christophe André,,4.99
Nackt gut aussehen,,4.99
Nike+ Training Club - Workouts & Fitness Plans,,0.0
Ohajiki Web Browser,,2.99
"Oje, ich wachse!",,1.99
PAUSE - Relaxation at your fingertip,,1.99
Pea – The Premature Ejaculation App,,3.99
Period Tracker Deluxe,,1.99
Period Tracker Lite,,0.0
Plant Nanny - Water Reminder with Cute Plants,,0.0
Pocket Yoga,,2.99
Positivity with Andrew Johnson,,2.99
"ProTracker Plus Weight, Calorie & Exercise Tracker",,2.99
"Quick Fit - 7 Minute Workout, Abs, and Yoga",,0.0
Quit Pro,,0.99
RUNNING for weight loss PRO: workout & meal plans,,1.99
RUNNING for weight loss: workout & meal plans,,0.0
Rainy Mood - Rain Sounds for Sleep & Study,,2.99
"Record by Under Armour, connects with UA HealthBox",,0.0
Ref Guide for Essential Oils,,6.99
Runtastic Butt Workout & Booty Trainer Plans,,0.0
Runtastic Mountain Bike Ride & Route Tracker PRO,,4.99
"Runtastic PRO Running, Jogging and Fitness Tracker",,4.99
"Runtastic Push Ups PRO: Workouts, Trainer, Counter",,1.99
Runtastic Results: Workout & Bodyweight Training,,0.0
Runtastic Road Bike GPS Cycling Route Tracker PRO,,4.99
"Runtastic Running, Jogging and Walking Tracker",,0.0
Runtastic Six Pack Abs Workout & Core Trainer,,0.0
"Runtastic Squats PRO – Workouts, Trainer & Counter",,1.99
SenseSleep - Train Your Brain To Sleep Better,,0.0
Seven - 7 Minute Workout Training Challenge,,0.0
Sight Recover 3D,,0.99
Simple Habit,,0.0
Simply Being - Guided Meditation for Relaxation and Presence,,1.99
Sleep Cycle alarm clock,,0.0
Sleep Meister - Sleep Cycle Alarm,,0.99
Sleep Meister - Sleep Cycle Alarm Lite,,0.0
"Sleep Pillow Sounds: white noise, rain, ocean, fan",,2.99
Sleep Pulse 2 Motion - The Sleep Tracker for Watch,,3.99
Sleep application,,0.99
Smart Alarm Clock : sleep cycle & snoring recorder,,0.0
SmartFit - Wristband,,0.0
Snail Sleep-Dream Talk Recording,,0.0
Sonia Tlev,,0.0
Streaks Workout,,2.99
Sunny ~ Calm wave & ocean sounds to Sleep Relax Meditate on the beach with rain and sea birds,,1.99
Superdrug,,0.0
Sweat: Kayla Itsines' Bikini Body Fitness Workouts,,0.0
Sworkit - Custom Workouts for Exercise & Fitness,,0.0
Sync Solver for Fitbit,,2.99
The EO Bar,,6.99
The Fast Metabolism Diet– customized meal planning,,2.99
The Wonder Weeks,,1.99
"Thunderspace 5k ~ Focus, Sleep, Relax, Meditate in a thunderstorm with rain and nature sounds",,2.99
Ultimate Food Value Diary - Diet & Weight Tracker,,3.99
VIBO RealMassager,,0.0
Virtual Gastric Band Hypnosis - Lose Weight Fast!,,6.99
Walk for a Dog,,0.0
"Walking for Weight Loss: training plans, GPS, tips",,0.0
WaterMinder®,,2.99
Waterlogged - Daily Hydration Tracker,,0.0
WebMD for iPad,,0.0
Weight Watchers,,0.0
Wellbeyond Meditation for Kids,,0.0
White Noise,,0.99
Wildfulness - Unwind in nature and calm your mind,,2.99
Windy ~ Sleep Relax Meditate & white noise sounds,,1.99
Women's Health 100 Tage Training ohne Geräte,,0.99
WorkMeOut - Jaber Al-Rasheed,,2.99
YAZIO – Calorie Counter & Nutrition Tracker,,0.0
Yoga Break,,2.99
Yoga Studio,,4.99
Yoga.com: 300 Poses & Video Classes,,3.99
Yogemoji - The Yoga Emoji Keyboard,,0.99
Zen,,0.0
airweave sleep analysis,,0.0
"ameli, l'Assurance Maladie",,0.0
buddhify - modern mindfulness for busy lives,,4.99
"iMacro - Diet, Weight and Food Score Tracker",,4.99
iSleep Easy - Meditations for Restful Sleep,,3.99
iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,,3.99
mememo(ミーメモ)ダイエット〜生理日予測まで女性サポート,,0.0
myFitnessSync for Fitbit - Fitbit to Apple Health,,4.99
Übungen für einen starken Rücken – GEO WISSEN GESUNDHEIT,,1.99
カロリー管理（痩せるアプリ）,,3.99
ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,,0.0
ダイエット女子が痩せた魔法のアプリ-食事・運動・美容＠DIET,,0.0
メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,,1.99
乐享动-有运动音乐推荐的计步器,,0.0
咕咚-你的跑步骑行运动社区,,0.0
妙健康-健康自测管家,,0.0
宝宝树孕育-火爆的备孕怀孕育儿社区,,0.0
美柚 - 女生助手,,0.0
美柚经期助手(专业版)-月经·生理期预测，还能备孕育儿,,0.99
闪瘦-健康减肥瘦身,,0.0
